"","Country","Strategy_id","Strategy","Sector","Direct_Jobs","Indirect_Jobs","Total_Jobs","Total_Jobs_distribution","ssp_sector","ssp_transformation_name"
"7692","MAR",3002,"CCSQ: Increase direct air capture with renewable energy production","Textiles and Wearing Apparel",0,0.0018,0.0018,2e-04,"CCSQ"," Increase direct air capture with renewable energy production"
"7693","MAR",3002,"CCSQ: Increase direct air capture with renewable energy production","Transport",0.0431,0.1505,0.1936,0.0254,"CCSQ"," Increase direct air capture with renewable energy production"
"7694","MAR",3002,"CCSQ: Increase direct air capture with renewable energy production","Transport Equipment",0,0.0516,0.0516,0.0068,"CCSQ"," Increase direct air capture with renewable energy production"
"7695","MAR",3002,"CCSQ: Increase direct air capture with renewable energy production","Wholesale Trade",0,0.5642,0.5642,0.0739,"CCSQ"," Increase direct air capture with renewable energy production"
"7696","MAR",3002,"CCSQ: Increase direct air capture with renewable energy production","Wood and Paper",0,0.1272,0.1272,0.0167,"CCSQ"," Increase direct air capture with renewable energy production"
"7697","MAR",3003,"ENTC: 95% of electricity is generated by renewables in 2050","Agriculture",0.2595,0.0224,0.2819,0.0431,"ENTC"," 95% of electricity is generated by renewables in 2050"
"7698","MAR",3003,"ENTC: 95% of electricity is generated by renewables in 2050","Construction",1.0479,0.0575,1.1054,0.1691,"ENTC"," 95% of electricity is generated by renewables in 2050"
"7699","MAR",3003,"ENTC: 95% of electricity is generated by renewables in 2050","Education, Health and Other Services",0.3229,0.0313,0.3542,0.0542,"ENTC"," 95% of electricity is generated by renewables in 2050"
"7700","MAR",3003,"ENTC: 95% of electricity is generated by renewables in 2050","Electrical and Machinery",1.0549,0.0533,1.1082,0.1695,"ENTC"," 95% of electricity is generated by renewables in 2050"
"7701","MAR",3003,"ENTC: 95% of electricity is generated by renewables in 2050","Electricity, Gas and Water",0.1646,0.0888,0.2534,0.0388,"ENTC"," 95% of electricity is generated by renewables in 2050"
"7702","MAR",3003,"ENTC: 95% of electricity is generated by renewables in 2050","Financial Intermediation and Business Activities",0.0765,0.4343,0.5109,0.0782,"ENTC"," 95% of electricity is generated by renewables in 2050"
"7703","MAR",3003,"ENTC: 95% of electricity is generated by renewables in 2050","Fishing",0,8e-04,8e-04,1e-04,"ENTC"," 95% of electricity is generated by renewables in 2050"
"7704","MAR",3003,"ENTC: 95% of electricity is generated by renewables in 2050","Food & Beverages",0,0.0026,0.0026,4e-04,"ENTC"," 95% of electricity is generated by renewables in 2050"
"7705","MAR",3003,"ENTC: 95% of electricity is generated by renewables in 2050","Hotels and Restaurants",0,0.0232,0.0232,0.0036,"ENTC"," 95% of electricity is generated by renewables in 2050"
"7706","MAR",3003,"ENTC: 95% of electricity is generated by renewables in 2050","Maintenance and Repair",0,0.0091,0.0091,0.0014,"ENTC"," 95% of electricity is generated by renewables in 2050"
"7707","MAR",3003,"ENTC: 95% of electricity is generated by renewables in 2050","Metal Products",0.2202,0.2105,0.4307,0.0659,"ENTC"," 95% of electricity is generated by renewables in 2050"
"7708","MAR",3003,"ENTC: 95% of electricity is generated by renewables in 2050","Mining and Quarrying",0.0175,0.0252,0.0426,0.0065,"ENTC"," 95% of electricity is generated by renewables in 2050"
"7709","MAR",3003,"ENTC: 95% of electricity is generated by renewables in 2050","Other Manufacturing",0,0.0256,0.0256,0.0039,"ENTC"," 95% of electricity is generated by renewables in 2050"
"7710","MAR",3003,"ENTC: 95% of electricity is generated by renewables in 2050","Others",0,0.0052,0.0052,8e-04,"ENTC"," 95% of electricity is generated by renewables in 2050"
"7711","MAR",3003,"ENTC: 95% of electricity is generated by renewables in 2050","Petroleum, Chemical and Non-Metallic Mineral Products",0.5586,0.1328,0.6913,0.1058,"ENTC"," 95% of electricity is generated by renewables in 2050"
"7712","MAR",3003,"ENTC: 95% of electricity is generated by renewables in 2050","Post and Telecommunications",0.5275,0.0845,0.612,0.0936,"ENTC"," 95% of electricity is generated by renewables in 2050"
"7713","MAR",3003,"ENTC: 95% of electricity is generated by renewables in 2050","Private Households",0,0,0,0,"ENTC"," 95% of electricity is generated by renewables in 2050"
"7714","MAR",3003,"ENTC: 95% of electricity is generated by renewables in 2050","Public Administration",0.065,0.0015,0.0664,0.0102,"ENTC"," 95% of electricity is generated by renewables in 2050"
"7715","MAR",3003,"ENTC: 95% of electricity is generated by renewables in 2050","Re-export & Re-import",0,0,0,0,"ENTC"," 95% of electricity is generated by renewables in 2050"
"7716","MAR",3003,"ENTC: 95% of electricity is generated by renewables in 2050","Recycling",0,0.0016,0.0016,2e-04,"ENTC"," 95% of electricity is generated by renewables in 2050"
"7717","MAR",3003,"ENTC: 95% of electricity is generated by renewables in 2050","Retail Trade",0,0.0854,0.0854,0.0131,"ENTC"," 95% of electricity is generated by renewables in 2050"
"7718","MAR",3003,"ENTC: 95% of electricity is generated by renewables in 2050","Textiles and Wearing Apparel",0,0.0012,0.0012,2e-04,"ENTC"," 95% of electricity is generated by renewables in 2050"
"7719","MAR",3003,"ENTC: 95% of electricity is generated by renewables in 2050","Transport",0.302,0.1305,0.4325,0.0662,"ENTC"," 95% of electricity is generated by renewables in 2050"
"7720","MAR",3003,"ENTC: 95% of electricity is generated by renewables in 2050","Transport Equipment",0,0.0281,0.0281,0.0043,"ENTC"," 95% of electricity is generated by renewables in 2050"
"7721","MAR",3003,"ENTC: 95% of electricity is generated by renewables in 2050","Wholesale Trade",0,0.3616,0.3616,0.0553,"ENTC"," 95% of electricity is generated by renewables in 2050"
"7722","MAR",3003,"ENTC: 95% of electricity is generated by renewables in 2050","Wood and Paper",0,0.1029,0.1029,0.0157,"ENTC"," 95% of electricity is generated by renewables in 2050"
"7723","MAR",3005,"ENTC: Reduce transmission losses","Agriculture",0,0.026,0.026,0.0033,"ENTC"," Reduce transmission losses"
"7724","MAR",3005,"ENTC: Reduce transmission losses","Construction",1.541,0.0461,1.5871,0.2024,"ENTC"," Reduce transmission losses"
"7725","MAR",3005,"ENTC: Reduce transmission losses","Education, Health and Other Services",0,0.0272,0.0272,0.0035,"ENTC"," Reduce transmission losses"
"7726","MAR",3005,"ENTC: Reduce transmission losses","Electrical and Machinery",3.4399,0.0446,3.4846,0.4443,"ENTC"," Reduce transmission losses"
"7727","MAR",3005,"ENTC: Reduce transmission losses","Electricity, Gas and Water",0,0.0997,0.0997,0.0127,"ENTC"," Reduce transmission losses"
"7728","MAR",3005,"ENTC: Reduce transmission losses","Financial Intermediation and Business Activities",0,0.5467,0.5467,0.0697,"ENTC"," Reduce transmission losses"
"7729","MAR",3005,"ENTC: Reduce transmission losses","Fishing",0,6e-04,6e-04,1e-04,"ENTC"," Reduce transmission losses"
"7730","MAR",3005,"ENTC: Reduce transmission losses","Food & Beverages",0,0.0013,0.0013,2e-04,"ENTC"," Reduce transmission losses"
"7731","MAR",3005,"ENTC: Reduce transmission losses","Hotels and Restaurants",0,0.025,0.025,0.0032,"ENTC"," Reduce transmission losses"
"7732","MAR",3005,"ENTC: Reduce transmission losses","Maintenance and Repair",0,0.0147,0.0147,0.0019,"ENTC"," Reduce transmission losses"
"7733","MAR",3005,"ENTC: Reduce transmission losses","Metal Products",0,0.4928,0.4928,0.0628,"ENTC"," Reduce transmission losses"
"7734","MAR",3005,"ENTC: Reduce transmission losses","Mining and Quarrying",0,0.0125,0.0125,0.0016,"ENTC"," Reduce transmission losses"
"7735","MAR",3005,"ENTC: Reduce transmission losses","Other Manufacturing",0,0.0408,0.0408,0.0052,"ENTC"," Reduce transmission losses"
"7736","MAR",3005,"ENTC: Reduce transmission losses","Others",0,0.008,0.008,0.001,"ENTC"," Reduce transmission losses"
"7737","MAR",3005,"ENTC: Reduce transmission losses","Petroleum, Chemical and Non-Metallic Mineral Products",0,0.2454,0.2454,0.0313,"ENTC"," Reduce transmission losses"
"7738","MAR",3005,"ENTC: Reduce transmission losses","Post and Telecommunications",0,0.138,0.138,0.0176,"ENTC"," Reduce transmission losses"
"7739","MAR",3005,"ENTC: Reduce transmission losses","Private Households",0,0,0,0,"ENTC"," Reduce transmission losses"
"7740","MAR",3005,"ENTC: Reduce transmission losses","Public Administration",0,0.0017,0.0017,2e-04,"ENTC"," Reduce transmission losses"
"7741","MAR",3005,"ENTC: Reduce transmission losses","Re-export & Re-import",0,0,0,0,"ENTC"," Reduce transmission losses"
"7742","MAR",3005,"ENTC: Reduce transmission losses","Recycling",0,0.0015,0.0015,2e-04,"ENTC"," Reduce transmission losses"
"7743","MAR",3005,"ENTC: Reduce transmission losses","Retail Trade",0,0.1205,0.1205,0.0154,"ENTC"," Reduce transmission losses"
"7744","MAR",3005,"ENTC: Reduce transmission losses","Textiles and Wearing Apparel",0,0.0019,0.0019,2e-04,"ENTC"," Reduce transmission losses"
"7745","MAR",3005,"ENTC: Reduce transmission losses","Transport",0,0.1559,0.1559,0.0199,"ENTC"," Reduce transmission losses"
"7746","MAR",3005,"ENTC: Reduce transmission losses","Transport Equipment",0,0.0586,0.0586,0.0075,"ENTC"," Reduce transmission losses"
"7747","MAR",3005,"ENTC: Reduce transmission losses","Wholesale Trade",0,0.6172,0.6172,0.0787,"ENTC"," Reduce transmission losses"
"7748","MAR",3005,"ENTC: Reduce transmission losses","Wood and Paper",0,0.1349,0.1349,0.0172,"ENTC"," Reduce transmission losses"
"7749","MAR",3006,"ENTC: Reduce transmission losses with renewable energy production","Agriculture",0.1297,0.0242,0.1539,0.0214,"ENTC"," Reduce transmission losses with renewable energy production"
"7750","MAR",3006,"ENTC: Reduce transmission losses with renewable energy production","Construction",1.2945,0.0515,1.346,0.1874,"ENTC"," Reduce transmission losses with renewable energy production"
"7751","MAR",3006,"ENTC: Reduce transmission losses with renewable energy production","Education, Health and Other Services",0.1076,0.0291,0.1367,0.019,"ENTC"," Reduce transmission losses with renewable energy production"
"7752","MAR",3006,"ENTC: Reduce transmission losses with renewable energy production","Electrical and Machinery",2.2933,0.0484,2.3417,0.3261,"ENTC"," Reduce transmission losses with renewable energy production"
"7753","MAR",3006,"ENTC: Reduce transmission losses with renewable energy production","Electricity, Gas and Water",0.0823,0.095,0.1773,0.0247,"ENTC"," Reduce transmission losses with renewable energy production"
"7754","MAR",3006,"ENTC: Reduce transmission losses with renewable energy production","Financial Intermediation and Business Activities",0.0383,0.4936,0.5319,0.0741,"ENTC"," Reduce transmission losses with renewable energy production"
"7755","MAR",3006,"ENTC: Reduce transmission losses with renewable energy production","Fishing",0,7e-04,7e-04,1e-04,"ENTC"," Reduce transmission losses with renewable energy production"
"7756","MAR",3006,"ENTC: Reduce transmission losses with renewable energy production","Food & Beverages",0,0.0019,0.0019,3e-04,"ENTC"," Reduce transmission losses with renewable energy production"
"7757","MAR",3006,"ENTC: Reduce transmission losses with renewable energy production","Hotels and Restaurants",0,0.0242,0.0242,0.0034,"ENTC"," Reduce transmission losses with renewable energy production"
"7758","MAR",3006,"ENTC: Reduce transmission losses with renewable energy production","Maintenance and Repair",0,0.012,0.012,0.0017,"ENTC"," Reduce transmission losses with renewable energy production"
"7759","MAR",3006,"ENTC: Reduce transmission losses with renewable energy production","Metal Products",0.1101,0.3567,0.4668,0.065,"ENTC"," Reduce transmission losses with renewable energy production"
"7760","MAR",3006,"ENTC: Reduce transmission losses with renewable energy production","Mining and Quarrying",0,0.0189,0.0189,0.0026,"ENTC"," Reduce transmission losses with renewable energy production"
"7761","MAR",3006,"ENTC: Reduce transmission losses with renewable energy production","Other Manufacturing",0,0.0334,0.0334,0.0047,"ENTC"," Reduce transmission losses with renewable energy production"
"7762","MAR",3006,"ENTC: Reduce transmission losses with renewable energy production","Others",0,0.0067,0.0067,9e-04,"ENTC"," Reduce transmission losses with renewable energy production"
"7763","MAR",3006,"ENTC: Reduce transmission losses with renewable energy production","Petroleum, Chemical and Non-Metallic Mineral Products",0.2793,0.1909,0.4702,0.0655,"ENTC"," Reduce transmission losses with renewable energy production"
"7764","MAR",3006,"ENTC: Reduce transmission losses with renewable energy production","Post and Telecommunications",0.2638,0.112,0.3758,0.0523,"ENTC"," Reduce transmission losses with renewable energy production"
"7765","MAR",3006,"ENTC: Reduce transmission losses with renewable energy production","Private Households",0,0,0,0,"ENTC"," Reduce transmission losses with renewable energy production"
"7766","MAR",3006,"ENTC: Reduce transmission losses with renewable energy production","Public Administration",0,0.0016,0.0016,2e-04,"ENTC"," Reduce transmission losses with renewable energy production"
"7767","MAR",3006,"ENTC: Reduce transmission losses with renewable energy production","Re-export & Re-import",0,0,0,0,"ENTC"," Reduce transmission losses with renewable energy production"
"7768","MAR",3006,"ENTC: Reduce transmission losses with renewable energy production","Recycling",0,0.0015,0.0015,2e-04,"ENTC"," Reduce transmission losses with renewable energy production"
"7769","MAR",3006,"ENTC: Reduce transmission losses with renewable energy production","Retail Trade",0,0.1034,0.1034,0.0144,"ENTC"," Reduce transmission losses with renewable energy production"
"7770","MAR",3006,"ENTC: Reduce transmission losses with renewable energy production","Textiles and Wearing Apparel",0,0.0016,0.0016,2e-04,"ENTC"," Reduce transmission losses with renewable energy production"
"7771","MAR",3006,"ENTC: Reduce transmission losses with renewable energy production","Transport",0.1726,0.144,0.3165,0.0441,"ENTC"," Reduce transmission losses with renewable energy production"
"7772","MAR",3006,"ENTC: Reduce transmission losses with renewable energy production","Transport Equipment",0,0.0437,0.0437,0.0061,"ENTC"," Reduce transmission losses with renewable energy production"
"7773","MAR",3006,"ENTC: Reduce transmission losses with renewable energy production","Wholesale Trade",0,0.4951,0.4951,0.0689,"ENTC"," Reduce transmission losses with renewable energy production"
"7774","MAR",3006,"ENTC: Reduce transmission losses with renewable energy production","Wood and Paper",0,0.1194,0.1194,0.0166,"ENTC"," Reduce transmission losses with renewable energy production"
"7775","MAR",3009,"FGTV: Maximize flaring","Agriculture",0,0.0216,0.0216,0.0032,"FGTV"," Maximize flaring"
"7776","MAR",3009,"FGTV: Maximize flaring","Construction",1.2328,0.0947,1.3276,0.1954,"FGTV"," Maximize flaring"
"7777","MAR",3009,"FGTV: Maximize flaring","Education, Health and Other Services",0,0.0299,0.0299,0.0044,"FGTV"," Maximize flaring"
"7778","MAR",3009,"FGTV: Maximize flaring","Electrical and Machinery",2.2933,0.0465,2.3398,0.3444,"FGTV"," Maximize flaring"
"7779","MAR",3009,"FGTV: Maximize flaring","Electricity, Gas and Water",0.8229,0.0691,0.8919,0.1313,"FGTV"," Maximize flaring"
"7780","MAR",3009,"FGTV: Maximize flaring","Financial Intermediation and Business Activities",0,0.4948,0.4948,0.0728,"FGTV"," Maximize flaring"
"7781","MAR",3009,"FGTV: Maximize flaring","Fishing",0,6e-04,6e-04,1e-04,"FGTV"," Maximize flaring"
"7782","MAR",3009,"FGTV: Maximize flaring","Food & Beverages",0,0.0013,0.0013,2e-04,"FGTV"," Maximize flaring"
"7783","MAR",3009,"FGTV: Maximize flaring","Hotels and Restaurants",0,0.0305,0.0305,0.0045,"FGTV"," Maximize flaring"
"7784","MAR",3009,"FGTV: Maximize flaring","Maintenance and Repair",0,0.0112,0.0112,0.0016,"FGTV"," Maximize flaring"
"7785","MAR",3009,"FGTV: Maximize flaring","Metal Products",0,0.3509,0.3509,0.0516,"FGTV"," Maximize flaring"
"7786","MAR",3009,"FGTV: Maximize flaring","Mining and Quarrying",0,0.0422,0.0422,0.0062,"FGTV"," Maximize flaring"
"7787","MAR",3009,"FGTV: Maximize flaring","Other Manufacturing",0,0.033,0.033,0.0049,"FGTV"," Maximize flaring"
